"","SRN","MobileNo","OwnerGroupID","AreaID","SubAreaID","DATE_COMMITTED","CLOSED_DATE","SR_TYPE","CONNECTION_TYPE","STATUS","SUB_STATUS","NotResolvedOnTime","OwnerGroupRanges","closed_day","commited_day"
"779","d50222bde0477574a73967536967cca7444414b4fb1bc27d64b0ebe86e73ac8f","eecb00c6f5dd310b68b0329a4605d81ffd64cbad2b3d21194a649138fffb99cc","14","7","14",2018-09-21,2018-09-16,"A","B","X","7","0","2","Sunday","Friday"
"780","8f5d1a1ceca27e91d95d6393b74cfd05345a3f28b36b2b6b6f2e73b11edc5bb3","c216a802941566c125769b7ae63a0650b4e477e04468c3b228df2568e537d621","11","4","11",2018-09-26,2018-09-15,"A","B","X","7","0","2","Saturday","Wednesday"
"781","1d29eeafdb71764656d869c902075d724e75e90bb1d2dcdf655a4922ded53041","990cdda3c986e1915eab17a61d97f2c748436b4da4455d36673bf8866e8ddb2d","14","7","14",2018-10-03,2018-09-28,"A","B","X","7","0","2","Friday","Wednesday"
"782","65d430df3f519059244b46a56b710e97c8dd1da4f6f9a8e0eea451fd5118e3d5","eae5003fd015def9f8326b7bfc44a1e43de7e0c5ab3520670f9b483c3aa86df2","11","4","11",2018-09-18,2018-09-18,"A","B","X","7","0","2","Tuesday","Tuesday"
"783","4baa8d39c2587ba3752846fb545aa2a8a50c3ed75de0f2882aabc670ec5e1067","9fc1e80101914d65a6046080735ca5775143f1639feb792b4e07592ee6ecbdb8","14","7","14",2018-09-17,2018-09-11,"A","B","X","7","0","2","Tuesday","Monday"
"784","23e00d6477a370f4941cb32a9fa0978d06dff9433a7b3e322a1a1585a19c97dc","9810d8a6c2ded40f73b4e3bf2ffc0b20dcd762fd6986e9cd705a03478f072264","14","7","14",2018-10-01,2018-09-29,"A","B","X","7","0","2","Saturday","Monday"
"785","1dee1b3cd554228c92f069e770c69f4e3cc10005dcfbf658fffac8844db73a2f","59e7f820633377e32b0e0331360beb9d05ebdf9447ac6dab3e45af160881f9cd","14","7","14",2018-10-01,2018-09-28,"A","B","X","7","0","2","Friday","Monday"
"786","21511056780ba55867f6ed25dd560c67191c4d1e717965c953ffa297ff8fc8d0","57c2d27343cbaca4a60bfd87a53c0c2142a8f9f650d88abfdff9b43468aae7d8","14","7","14",2018-09-12,2018-09-06,"A","B","X","1","0","2","Thursday","Wednesday"
"787","c5f73b51c28d33a0fc709f65760db4cf6e30b5a0d6740e66c605c7a1c9c907fc","3352dae0de082c96468d91e0c8ca35c539ee131a5869678d589da2a65f742a9e","14","7","14",2018-09-07,2018-09-04,"A","B","X","7","0","2","Tuesday","Friday"
"788","3b96d5bf01fdd31f7ebd512d8b535645df0befd11a514e7e49c3b08ca982f654","df13a691ac22a13c269e1ac02aa3bb38b38ba5aa3c6269ffa780e2f451345d6c","14","7","14",2018-10-01,2018-09-29,"A","B","X","7","0","2","Saturday","Monday"
"789","a142523ed735ed04f9e53b23c831a96edeac2538fac9a2ef3ad8b00ed063ea89","141a481e8a97524e20eb7d2f5f692782b71a33ab29cef7f5b8889b7805c538c2","14","7","14",2018-09-26,2018-09-20,"A","B","X","7","0","2","Thursday","Wednesday"
"790","29a55c6028cd5aaef25864837ad0e534be2dfd10ae9ae4edd7b8759e07c4a9d1","96b700fff67ed2c3c0b9f2ea89f0681109d0a851d2767602faa77bb7dfd87464","14","7","14",2018-10-02,2018-09-29,"A","B","X","7","0","2","Saturday","Tuesday"
"791","d0c9c313f1a8222a0090cd914bbe7c5a12c839dcd099ddde951cdc66088c5ca9","e1651e613bf5b679241c12b512a5a3bae3702174e8b5ab98743671d01640fe8a","14","7","14",2018-09-26,2018-10-02,"A","B","X","7","1","2","Tuesday","Wednesday"
"792","79a7fa5234e980577ffd6216eda321d2733a3a77b09312420e9fde3e513f5be9","cea568e073486acbf8e5425b77d5e5f8f97bdf4c7ee67d3f28d1700866e1327e","14","7","14",2018-09-19,2018-09-13,"A","B","X","7","0","2","Thursday","Wednesday"
"793","5377918e734a82aefecb4c33fe799dfbdc922b9e469e7c08a995ca4cb8c7ab16","9081b880636df9fe3704a277da6819dc489db398a94e9012397dc971311b75f8","14","7","14",2018-10-01,2018-09-29,"A","B","X","7","0","2","Saturday","Monday"
"794","f2436353f781399832755ab872c8c3c5a95c0cf82a600cad1cd318decca458d3","062938e6f0e074385c80d8d1fa0dd392c385753176c9b5d2bc02d811b94f6f40","14","7","14",2018-09-07,2018-09-09,"A","B","X","8","1","2","Sunday","Friday"
"795","66e98c3287252d372d730da8ad69e5653820da8aac693a4b672319621a3df8d5","988a01f52bbc9cbcc1557cab1c2ab8c10a65af9958da17fd3a404f6c063d8b4e","14","7","14",2018-10-05,2018-09-30,"A","B","X","7","0","2","Sunday","Friday"
"796","195bbdf5119947ad4d87c194db561ee186ac0f03f3177642960294127f232429","30156cc9ce83d4f72d7a5477a16bab0d608ae5f59d85cbf471f3c4d87a0e3f79","11","4","11",2018-09-25,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"797","28c28c8bbc64825818964198e69d39e54ed4e26308b062b98b5d8eda1580e76c","3e67238d69489a2b5ec23e42ea40997a783e7b59df016d496e6d2169de5f5246","14","7","14",2018-09-25,2018-09-18,"A","B","X","7","0","2","Tuesday","Tuesday"
"798","44bed6d20dbc30f410350dbdc7f8d03dff5b3c69f7f5be92ed9087b8800ac613","b8ef17db79e5f9542d4d29f81f1be5fae63ca135737e4e14b7f68517dd21eed4","14","7","14",2018-09-27,2018-09-21,"A","B","X","7","0","2","Friday","Thursday"
"799","36a9fd602fc60ca402faaae2df3384b28ea63cb463e62c7770a805b1c741c696","6aa1b889fd967d413e77f7a69c26fe4418195a39008a453e334a64eb8c66cb46","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"800","738fcfca04b70c08560cd6cc255624f10b8be6185ee2e90d69fd62512e8fcf59","a96cbaab3b53f42445d04c4115f1a31b9e7e547f943f3ac2a0643d701f90d962","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"801","0332e672317ab127fd81b1ec6833351ef701ca25068577a06d82073f1317c826","be3cf929e9ed14bd7d580bd1531f55a0a0244f8d693c2ecee7a857a82a40a5cb","14","7","14",2018-10-05,2018-09-29,"A","B","X","7","0","2","Saturday","Friday"
"802","607b3b8f236b65a50cc6aabf496cfd2a4e02c523729b156580abd7a96eb67409","5793c2a3d90c2008cbf31e8c966ff64818f594045250f70b519feddae9e380da","14","7","14",2018-09-14,2018-09-09,"A","B","X","1","0","2","Sunday","Friday"
"803","056acb68ccaac513927c071c0c1ad747ae45d90821697c3eebabbafed9932702","89498a1ef19ceae827e273f008c11105ded6460cfddd4a19be1d5f2a8be45b93","14","7","14",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"804","eea863e1957393a01a156f5d9d739efe73f9f09d4ad12b51c6834c23698b055c","ac8e502aa396be7a45cb31d8b02dbbf88b9bf9d80db29df382049732898c8add","12","4","12",2018-09-13,2018-09-11,"A","B","X","7","0","2","Tuesday","Thursday"
"805","b844f83e6791a3b16ebad7be69c2e712ee306b2ee93041237684ba9f98aaeacb","b9262c3abd1c7e22931e58de039fe5ac46f85c455960e0e09ee7ee1b6d2db5c9","11","4","11",2018-09-25,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"806","56e7bd17732fbcea785f95f5a3a832b876117af9516e8e3d1cc4ec2854b6c575","ed7dedef01353667f84c4423b3fb6ab3dd40c57881745de5a058eeab3f002a22","11","4","11",2018-09-26,2018-09-25,"A","B","X","7","0","2","Tuesday","Wednesday"
"807","ed58c1d12edc12ba1a5dc0b4af0c8e7cab86351639972c4f2f31bcc2ee5ae4f4","04cf858b12a3f6a84ffff2ec005f5686b5f99ec42c71a41c57e72d89b6c05906","11","4","11",2018-09-26,2018-09-27,"A","B","X","8","1","2","Thursday","Wednesday"
"808","a9d74b006e713c7a3bcda63057a9a99f669002b17fd52540dc7dc9ae5c72df2e","d6f6ee4ca39b1a69e780e12e1eb46b6172a8bfdff8eea83a52ae870a77c26575","14","7","14",2018-09-14,2018-09-10,"A","B","X","7","0","2","Monday","Friday"
"809","272059daae666a1efafa7687469cd3bd6c1cdb4b32791d888d1f638856a3b7c0","8bdd6bd42047d62c4cd46787c28774a9083509724381976337a3f2ab950d84e4","11","4","11",2018-10-01,2018-09-21,"A","B","X","7","0","2","Friday","Monday"
"810","b0852dca94c208054ec87ede8c6b06eac1ffa3777a47734263175a98f7a60be1","ea62a37c868cdd0fbe0992f76a7c3fb71b5d98bb296352f51daad89de5d5345a","14","7","14",2018-09-17,2018-09-11,"A","B","X","7","0","2","Tuesday","Monday"
"811","79ddc1ad1aaca3dec42a9149f08a7d89698d2f10723a07b153087d51b7640e17","d874bc8b9410862356301a1e6d14a7782bf181b89d67dce5067617749bc35070","11","4","11",2018-10-03,2018-09-22,"A","B","X","3","0","2","Saturday","Wednesday"
"812","e934614e89c3a26e98f3d96694aa2a8edd7c7810866038d6bd02e152e2604139","0cb6c43ca8d640b13f11b2b7002e9d5ce712dffde3b5a6c98a78860f819fd09b","11","4","11",2018-09-26,2018-09-17,"A","B","X","7","0","2","Monday","Wednesday"
"813","200831b1fcdbc4ff93d41f4ff537f00db1175d1b5822eb3b893c69882e1a86e0","f177b0ff47981b6c9bb907fe87c8f2daa04a79761ee5ac086cc18703d410e5be","11","4","11",2018-10-08,2018-09-27,"A","B","X","7","0","2","Thursday","Monday"
"814","7a17dfea1919bf14606986f8890b811200d010dda19fb6a7990f2c0d338ab571","16185c72dc042639892c432c9a5cbee94ba94efc8ce5ebe79268aafa3e324dda","14","7","14",2018-09-21,2018-09-17,"A","B","X","7","0","2","Monday","Friday"
"815","7dfba2f8b689c97734f23032a1318f8bb4e45f811ab2a3c9d5be718bfc0a0db4","cdb0574014c89e3251842591aa7a26dbef390ad996a3a2787668e3d70ba72666","14","7","14",2018-09-25,2018-09-18,"A","B","X","7","0","2","Tuesday","Tuesday"
"816","a4c3806778ba127b5def9e4a5f493c01fbeb8fb35ea5ee48c29c3cb7a0a48cd0","f82761597160ddfe695bc03c50f5856bd07dada12fed329bfd902650ae30786d","15","8","15",2018-09-05,2018-09-14,"A","B","X","8","1","2","Friday","Wednesday"
"817","136e1ce4c349b5a36724e1e82c20188302dcaea6bfb061303641c2186d437e34","8c960b22a66d187e82629cee40a855f7fcd33c3f14d436dce7da30585ff2af4f","11","4","11",2018-09-18,2018-09-18,"A","B","X","7","0","2","Tuesday","Tuesday"
"818","543f396cac7e8e167bae5b478631a70090ae9eb7c7580b31365ce925f90973f1","85d962c00141b6b195083a33228d56af608974801816d6fee9f632cf70bc289e","11","4","11",2018-10-03,2018-09-27,"A","A","X","3","0","2","Thursday","Wednesday"
"819","53acc7d0f3571c57d1f1587236b600391ceceabe415e53b90a1a1a5f16b769dd","e426e39141cc79f4a2cd123c047305b2ac71774455cfc87a6d715d5f6b728c03","14","7","14",2018-10-03,2018-09-30,"A","A","X","7","0","2","Sunday","Wednesday"
"820","e4363264443d53ca4e4a5c43a80552e128b21f0fcef05bf14a799ccb022e23cb","91b173f448bb56a07d1af4b4c16b6f2bebc0e77090ada22ef6822fe7ffcd6711","12","4","12",2018-09-06,2018-09-03,"C","B","X","7","0","2","Monday","Thursday"
"821","7b3aebb76cc954f9cc2c3fa876101d80e43be19b3f4371fb2c51bdf14b965c1f","dfa1914b9a9017084103e844aa458bba18cdcb4afb6c6d35edaac5233fb47d44","11","4","11",2018-10-09,2018-10-03,"A","B","X","7","0","2","Wednesday","Tuesday"
"822","52de94088e152b72dc8ded37b26712e65eaf8ec0e0438adf893a538453fa5fe2","e249ca9e00b12dfa90bcb3b0bf5c8032601cf6cc2ab00f81aafab9411850f947","11","4","11",2018-10-03,2018-09-25,"A","B","X","7","0","2","Tuesday","Wednesday"
"823","a8677cb680e882029362b6e7727bb6821c6e26669a6a554d4ffdf94e38fb4514","ba3b858ba5f07e23521c9193a809992a1b0c7a09135e71459b9f1a653a2030d6","14","7","14",2018-09-14,2018-09-14,"A","B","X","7","0","2","Friday","Friday"
"824","def93fbff677e254f10414204c628c11f82c8cbbd718c25e1835af5b88543427","3eb7653d707738cfb095fe1911abe950e8e4f37b348cc5b20303031b2d59e841","11","4","11",2018-09-18,2018-09-10,"A","B","X","7","0","2","Monday","Tuesday"
"825","d6c819cc73f06eb3eb2aa21b04182af2a399a80975ea5f8a05b831a6f0e90a46","57fef0fd47a066163e95e2e03775a9342e8e213b79ff58092904b6f2c8d8bd3c","15","8","15",2018-09-11,2018-09-07,"A","B","X","7","0","2","Friday","Tuesday"
"826","9d32064e8ca180c82fbee2a693fac3f85ccc75052c2430a9fa831013064b1362","6fbb1416a6d763c7a70d12b2cb840703e2b077a5508ed173a6d07d82ce4e3f12","11","4","11",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"827","f91908df3bd7dfe5080c49e01a2a40d2e03242ad7b9d426958ce50f1d43d43a0","fcecc35e754d851f8a118ef5d83df1a0ba647befa92bbadeec74ecd619a802e7","54","17","54",2018-09-06,2018-09-04,"C","B","X","7","0","6","Tuesday","Thursday"
"828","e30cda652118eb19906ff9dceaa49478b8bb0cc66fd70ec0204232545dbc2da1","5f4f19d2fa621db8e45e9d7d48ba790bcce6394e6dde0552d7d6eb995404567c","11","4","11",2018-09-18,2018-09-15,"A","B","X","7","0","2","Saturday","Tuesday"
"829","df40913dabe18ad7a0e005a04f8b2f2830a615d1be480783a7dc92b066d824e5","5ed0b956c90915cfb631c8d3f85bfb9204cd2537a8bee0be81eae5f633285808","7","4","7",2018-10-01,2018-09-25,"A","B","X","7","0","1","Tuesday","Monday"
"830","3bf22d325e7b1f7aeeb821c3feaa206b89531be646de72afa799db92f387445f","578c279ae42c57ae51aed0dd2e5211c88f2592c4dd6a6632c107eef16038d530","7","4","7",2018-09-14,2018-09-13,"A","B","X","7","0","1","Thursday","Friday"
"831","073a15fe3f9c05587032fd653c4bc43b5b4721c823817505af583244b03e976b","8931cf18705af86e601a7d7cc143d69b19bf953a4f37f0381999547eda1fc71f","14","7","14",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"832","45f3199fe020282ca2ec23b625c09e0b144499196a6e1d874b96801c899ecc9c","cc35391f0a9cc74d95a5772c1e4a887c86ce38cf762b1b35ab90e1fbc0272097","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"833","eb1f8f5209cb602105564f59dcb59a2c2934051f37a2c7b421a3563b60322dfa","8f3fac5f7bdec28655489354b829cef6d6282c4b39e81d2fa00b525cb599d0e7","14","7","14",2018-09-12,2018-09-09,"A","B","X","7","0","2","Sunday","Wednesday"
"834","0d41677ce65e2f3f58c14aa2c8fcf8a6c9ab1e7173642b1c7c3b1853b74275c5","c6eba56dc008eb2f3cae395c0c9b2d4459afabe587353cb7324a2c31d1336614","11","4","11",2018-09-21,2018-09-25,"A","B","X","8","1","2","Tuesday","Friday"
"835","11b7bcf8c3d99e340cd59517c4d64bc8df1ec59f01c5c569a472f1abc3bc0c46","c9d6ba3bfac68fbb915093fe57c19c1a7c2cb1d8f1e67b055131fd2420ef5ecf","11","4","11",2018-10-01,2018-09-25,"A","B","X","7","0","2","Tuesday","Monday"
"836","1fe6dc7e932d64e4da2da3ff91bcaf36f6a01210ca52bb4c9f0e410c05bf0395","892e1dbda4a254c2466477c1a1d4e7f18bd3cd5dfb0b06e4c5bab9190d9c9ad5","14","7","14",2018-10-05,2018-09-30,"A","B","X","7","0","2","Sunday","Friday"
"837","0308851134b1aefb4767ea6ad0890354d7a6790aedf48c99db78721b6df93284","4ae0fccc914c580bc2280a08f8ac808dd73c311a5f62e332b1798c03ef32f4fc","14","7","14",2018-09-14,2018-09-09,"A","B","X","1","0","2","Sunday","Friday"
"838","1a3cb5ba14a3edd2734ce5d2c9e11fc2fbbede8074677dc7f183684e6b6679b0","eb18e43d59a001c23a963a9dfc0c603b8af8f562eed8063bba0ea8fb6979860c","14","7","14",2018-09-14,2018-09-10,"A","B","X","7","0","2","Monday","Friday"
"839","ba0f5a9c421f598eed9a29befa6bd5cf65c1b015870cfb546ce03500d84fd24c","5b487e5acf448cd36ea8177e6686f0c6493154f6bfc98f40d57f57dc570b86d2","14","7","14",2018-10-04,2018-09-30,"A","B","X","7","0","2","Sunday","Thursday"
"840","e2091a1cb364bede5155abee6c14cff960512df64bd1298d5f7f319cb1659232","9e5d7c63284e9835bcbec2665228a8fa77c09e52dda9d698cf97c7e8fcf087e1","14","7","14",2018-09-14,2018-09-10,"A","B","X","7","0","2","Monday","Friday"
"841","91726e1ff5a2aa20dedc85bbf07a52b761666dc6a89b962c69fcbc9625964c4e","1fb5e2397817cf8544a15e329a1c2c488544d2537524dc0e304b78e9effb6365","14","7","14",2018-09-07,2018-09-01,"A","B","X","7","0","2","Saturday","Friday"
"842","c1de9ba47cfd0abead877de666529bd4fe5e1e61294e656157bf2cde8e221720","0d20b907353fec7249ef4b257dc66edc7920d64f92c3657d14f456ed77de5e5b","10","5","10",2018-09-17,2018-09-13,"A","B","X","7","0","1","Thursday","Monday"
"843","142bf4e579aa0368057e83de42ca06a7af061bf3e81ee4682a64e9ec5a6bb01a","d6b2132c159e9bb0ef92beb74eabd3c974a2c3ce9dcdfc4cd98e32c330fb1251","11","4","11",2018-10-03,2018-09-22,"A","B","X","7","0","2","Saturday","Wednesday"
"844","e559d703e4a9cb27bce8b7730ba4237456180bbeec3e38fa4fdea312ae0f12cd","07c853288c5076fb059287f841a7b57e9aa94baa2cda60d79b5a096b74116518","11","4","11",2018-09-18,2018-09-16,"A","B","X","7","0","2","Sunday","Tuesday"
"845","b5c53ac46f2a50aa040c445037861a006b83745f88cb477caf85c73d1642816b","0bb17c8c2004175dc2a5c42f985256cd595e17e53462de3a32582ce8a93a8719","11","4","11",2018-09-18,2018-09-26,"A","B","X","8","1","2","Wednesday","Tuesday"
"846","d260ad0c62b0cd7a0282fa0ac4beb420a303e04c0dc929162636ab497a882508","c93487febecf103fc50fd53da62460dd14bb04884881ca32db584a2412012b80","14","7","14",2018-09-07,2018-09-03,"A","B","X","7","0","2","Monday","Friday"
"847","58bc872501d4f7fa1cd81c8a8f58bf3f5a58171a3e644829eea5143408f9c312","67c09befd707430f42cea83c20aa07a5e0846fae3f8e090dbccb2d99dc229f4e","10","5","10",2018-09-10,2018-09-28,"A","B","X","8","1","1","Friday","Monday"
"848","92f360e0be89c89142ba25081cb340094611f32be9b6486c06d4f167d0f6ebad","218f2ad07773a957271215610c4eddc5f343972835ceeca83f6dcdcc18d58906","10","5","10",2018-09-14,2018-09-13,"A","B","X","7","0","1","Thursday","Friday"
"849","4cf1f34719057e31ebb0cf0e7c39ba43b7085e0e9de56fcbca9aeb50105c97de","4f61299f3f198d5897cdd402a1a2bc79231be81213e9b7813a921b4a5baddcad","14","7","14",2018-10-01,2018-09-29,"A","A","X","7","0","2","Saturday","Monday"
"850","55c1d29fdba324cfdc2e617f13772190b8ea9263da3caf5eefeea5ed75fb5bed","ae1a52b50f9122adbb8c0d323678e7fa1aea771082cb59dd803abbb276627bed","7","4","7",2018-09-14,2018-09-26,"A","B","X","8","1","1","Wednesday","Friday"
"851","e447bcc47368ebdc1ea0c142619cd9038bda63493a4aed1361972fbc6fd762e7","db2f71ad7e8a1d4670ce7bfd354bffcc1cc8f358ec53480d6d36d5c327a9c663","7","4","7",2018-09-14,2018-09-14,"A","B","X","8","0","1","Friday","Friday"
"852","3c833411b28f7b4c3f4b696781751c2f03baa29113c8599b32b302e12db2504f","6d58a1265ee74cafd16919f9e3f59a3b8f1ffaff681823690f15f07a25f6a77f","7","4","7",2018-09-18,2018-09-18,"A","B","X","7","0","1","Tuesday","Tuesday"
"853","936dda7e364a440833cf0bd853289a3d565952806c9ced4ccfec3d61a4cf75ee","6bd961ea7807a85777a6b6d3c8d845da2e0229989af6bda430911a713a5a3345","14","7","14",2018-09-10,2018-09-04,"A","B","X","7","0","2","Tuesday","Monday"
"854","3bfef5b85484e602c094d55c5b95399b24fda25060d38bf760bd3c7d8228a547","e1eb1c01d0f9aad63cf7207a7704adee48473576d92c61e14b0997c3aa852fda","11","4","11",2018-09-27,2018-09-21,"A","B","X","7","0","2","Friday","Thursday"
"855","2be119c6d2cc0888f83087e5f463f66941e1706bbfb985f470809b0116d5499e","8f6bbf6792a15292d5b44baeb9a73755a36800cf001ffdb8e553daaba940cfe3","11","4","11",2018-10-05,2018-09-27,"A","B","X","3","0","2","Thursday","Friday"
"856","a14dd8225239620bad158dc0bd34e72f2ca54f964cd4b977ce9f97959c31cad0","a3675a74a7a57aa52ea65ce97e8288695f4fd45b8836d0c9415ba04d7ed3bd23","11","4","11",2018-09-25,2018-09-28,"A","B","X","8","1","2","Friday","Tuesday"
"857","c9f3cfa892ae7aafeb0956b28cfb0712804ad9604aaf276fa0ef7bc048a0ca5a","8e496fa70516fb538386da37539271bb03675395ceb3e61b8ae953bfdb01a3e3","12","4","12",2018-10-03,2018-10-01,"A","B","X","7","0","2","Monday","Wednesday"
"858","3d7e502c93c4b6f4d771b73f1e9ff98a231b1e68c9426c7e575e5417fe659a7c","f04df9ca0bec041fe38f17cd009ded65369b67c7aa0eb260d172e00ea8e7bfd0","12","4","12",2018-09-05,2018-09-05,"A","B","X","7","0","2","Wednesday","Wednesday"
"859","a053f38898373218f69acbd0233cc54b34fa07de196b98a8bb5e1d9f775e0b88","42d8e3885285b733b0dc1d69532cb84f2fd7acfa60df893c32422dd94aafc5a4","14","7","14",2018-10-05,2018-09-30,"A","B","X","7","0","2","Sunday","Friday"
"860","b0fbc382b67b0b78090c159c02ffeca3f63802962e6dbc89eba814954d381d99","e870936d88bb34b68b39816dd8c80a6e692b506e23a5ce68e88b6d18317db82e","15","8","15",2018-09-11,2018-09-12,"A","B","X","8","1","2","Wednesday","Tuesday"
"861","85402e6bc5c86aab73830cb43c055902b80a568bc9be74c2fcea303cf48f4258","67d23a4a7942c51cd6607e02e6254fdb00a97a82e917214ac3516ffb86d9ca14","15","8","15",2018-09-27,2018-09-25,"A","B","X","7","0","2","Tuesday","Thursday"
"862","1d0a8e7493894b7b48daf88dd7795f46cb167665ccfec3f03178d6e621637220","e8433d8db0faf54e807fab04946dd042a2e825134d40b87b29e670d9cf12acf8","14","7","14",2018-09-17,2018-09-13,"A","B","X","7","0","2","Thursday","Monday"
"863","9b2af2a2c029a4a12addffe69324911fae6666344e08115c2ccc3c3dec03b015","189047fa2aa2ff71f2b58987428ca1ecac6cd27b5ab9663e064194529b149cf4","13","6","13",2018-09-28,2018-09-28,"A","B","X","7","0","2","Friday","Friday"
"864","79c8b182fb84f5913e8fb7b0e3784b55919bb1cc9ec9ecb489bb858f27754eae","ec3a7d733db536a741a919a8cbda87bc616816d7593b4565338ca5869a49f7d3","13","6","13",2018-09-21,2018-09-07,"A","B","X","7","0","2","Friday","Friday"
"865","e25be8bf673c56966d47cb4ea6c71999ec17aa28732c70bd31a4d792b87fa13e","628cdb13d9c70400cbb0cf8aee17ebb86f4b9424c098c7696f1f5a142e57fefa","14","7","14",2018-09-07,2018-09-06,"A","B","X","7","0","2","Thursday","Friday"
"866","01b7b3187abd0b20bfe847a916cac0421503571bc70ddff5013a2bb142cb51d6","c152d3f1e9f86c7846d4f70e31aa51772cdd4415fa1033379b9152196a855e64","14","7","14",2018-10-01,2018-09-29,"A","B","X","7","0","2","Saturday","Monday"
"867","7213afbdcbfea9b4557e16258c96e189d4d385a5eb27b705c2b31ff539c6ef3c","ea1da12f657b010b3e3652fc68659b5f1228c5e368bc4d418e3135a1b3808a87","7","4","7",2018-09-12,2018-09-06,"A","B","X","7","0","1","Thursday","Wednesday"
"868","05dacfdcbc1ab7315142278f4651ee25f0343422653d39a916e3325107f22ef1","b2eaec49ddf5c5b102d00a7dee3f005096d732ac05b90edccb06ee70f9ee3893","7","4","7",2018-09-18,2018-09-12,"A","B","X","7","0","1","Wednesday","Tuesday"
"869","4b6baa8d23f5377d1023971084b34758b7f09a673b95864d55a52fe49c4d9a28","b61618877f90105f11467027bd36974d525e87cedf0aa0b4d8c75f8b6e8c0a58","12","4","12",2018-09-12,2018-09-12,"A","B","X","7","0","2","Wednesday","Wednesday"
"870","264340eb4f4eaa911985ad7442e068df1859c5ba4f199a80c47e7df220b01de7","bdeedd18451416ea5fe6c4b97de27c07707896e3aa563cab721abaf5069abcc9","12","4","12",2018-09-27,2018-09-23,"A","B","X","7","0","2","Sunday","Thursday"
"871","6ba88b610dc78174740d393b19b110eb5a36fddc5db8a1a524e440227668ad1b","ba87e4fefa757e6475a981872a1fae30bb7c6e6fc2c17279ba62a329f956d420","14","7","14",2018-10-03,2018-09-27,"A","B","X","7","0","2","Thursday","Wednesday"
"872","28183c6cfd4833e9b6e136d00a3fe96ca4f5dcce533f93d5a3fc853425824a7a","295e5463176c56247f735320ec3258c2b96bb22319bff3d03729d6038a79e2a6","7","4","7",2018-09-07,2018-09-15,"A","B","X","8","1","1","Saturday","Friday"
"873","3e2c906b9ed61c0d426c30ab09ea30bf151cf560190e698c9b8416d86482f484","5c4ca33346c4d6577054805b170402c6861d0aba04ff6561a3082b51326d2cf2","7","4","7",2018-10-01,2018-09-25,"A","B","X","7","0","1","Tuesday","Monday"
"874","c22cf5b3eca3d5f2c3a852bdc8726cd8769aa522ff40c7bd046caceaebd8b29d","422eb5bdc3a807eecfe7a77715d51569202fc4a5be79099643a674585035d96b","7","4","7",2018-10-01,2018-09-23,"A","B","X","7","0","1","Sunday","Monday"
"875","c37a3799edd62144843818c1bab6d9d4e5701847f39fe39db846c739e4e45bde","135f8385a4f7005f3e9425ade99539cc7477deca9d34f2e34bd2e0eb482028a1","14","7","14",2018-09-14,2018-09-10,"A","B","X","7","0","2","Monday","Friday"
"876","1967a818eaa88e5ade666a0ebae87bb49459885a2e0b70a7820fd1fa6e0a1614","0f493ab3a52960039b619956dfe013ac289dac846d1b0092bab7345603ffe8a3","12","4","12",2018-09-18,2018-09-14,"A","B","X","7","0","2","Friday","Tuesday"
"877","eb9c46c12c703b7798b472bd2d58c593dbc18d9d6fb89ce8bcc75f513da3ba2c","fe6f3a2fc106ec862b4114fff6fc857e781d3d585557b5f8b4a872d83674165e","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"878","7c6fef2b167b02ca749f3f1be53939fc84aa680ff33abba2481b2af5d037b9d4","9038c64934de3e56676ba6fa7edffb4547e3a8bf62eb38d1f6f800328189de56","14","7","14",2018-10-05,2018-09-29,"A","B","X","7","0","2","Saturday","Friday"
"879","e4f3ef2985a5197e9b48483debf16451ccbbb94a3689e4ffd501cfe46eb2aa84","cd4dc3b25b54a717c4314f9756544d6a1d4d202e28965487bcc07c1b1454aa03","14","7","14",2018-10-03,2018-09-28,"A","B","X","7","0","2","Friday","Wednesday"
"880","3a55727669f2a715bbb7d91985b92bde1013d94e67366e7d9857a1be139b9287","3fdf06112922a9cad174daa8fefdc7f2618344a5c75d87b8eaca8fbfc7307857","14","7","14",2018-09-18,2018-09-13,"A","B","X","7","0","2","Thursday","Tuesday"
"881","0275f52ad38afd2d5c23476977d7c46ac3395258f2dc89c246a082c09c5f1b5a","0a1278126530ac95cbf315117405276ff3f9fbfe51d8dde41f1500efb3a4e674","14","7","14",2018-09-14,2018-09-09,"A","B","X","1","0","2","Sunday","Friday"
"882","fab995296b92d2104eb3006e10f52fbf1b53590c354f6505ac38b1414f069a0a","b287689cbcdd170914b39dccb303e2471169e47b6ceb88132e0734b459d5bbaa","14","7","14",2018-10-04,2018-09-28,"A","B","X","7","0","2","Friday","Thursday"
